radius_um,time_s,time_label,distance_from_surface_um,radial_position_um,cu_wt_pct
25,60,1 min,0.0,25.0,0.010000000000000024
25,60,1 min,84.74576271186442,109.74576271186442,0.21803111433437722
25,60,1 min,169.49152542372883,194.49152542372883,0.25964437219926145
25,60,1 min,254.23728813559322,279.2372881355932,0.27558463257107546
25,60,1 min,338.98305084745766,363.98305084745766,0.2837845366261135
25,60,1 min,423.7288135593221,448.7288135593221,0.28868857637709655
25,60,1 min,508.47457627118644,533.4745762711864,0.29188786053688015
25,60,1 min,593.220338983051,618.220338983051,0.294090375384785
25,60,1 min,677.9661016949153,702.9661016949153,0.29565905652782054
25,60,1 min,762.7118644067797,787.7118644067797,0.296800687464227
25,60,1 min,847.4576271186442,872.4576271186442,0.2976423242814962
25,60,1 min,932.2033898305085,957.2033898305085,0.2982671661507043
25,60,1 min,1016.9491525423729,1041.9491525423728,0.29873222621905554
25,60,1 min,1101.6949152542372,1126.6949152542372,0.2990781065611297
25,60,1 min,1186.440677966102,1211.440677966102,0.29933449545796514
25,60,1 min,1271.1864406779662,1296.1864406779662,0.29952354451813146
25,60,1 min,1355.9322033898306,1380.9322033898306,0.2996619835081822
25,60,1 min,1440.677966101695,1465.677966101695,0.29976253512867546
25,60,1 min,1525.4237288135594,1550.4237288135594,0.2998348987853543
25,60,1 min,1610.1694915254238,1635.1694915254238,0.299886454194409
25,60,1 min,1694.9152542372883,1719.9152542372883,0.29992278997073196
25,60,1 min,1779.6610169491528,1804.6610169491528,0.2999481086522028
25,60,1 min,1864.406779661017,1889.406779661017,0.2999655416719235
25,60,1 min,1949.1525423728815,1974.1525423728815,0.2999773978026502
25,60,1 min,2033.8983050847457,2058.8983050847455,0.2999853593173977
25,60,1 min,2118.64406779661,2143.64406779661,0.29999063646283425
25,60,1 min,2203.3898305084745,2228.3898305084745,0.2999940882494356
25,60,1 min,2288.135593220339,2313.135593220339,0.29999631587363174
25,60,1 min,2372.881355932204,2397.881355932204,0.29999773402817814
25,60,1 min,2457.627118644068,2482.627118644068,0.29999862453464027
25,60,1 min,2542.3728813559323,2567.3728813559323,0.2999991760372128
25,60,1 min,2627.118644067797,2652.118644067797,0.29999951288698246
25,60,1 min,2711.8644067796613,2736.8644067796613,0.29999971579546886
25,60,1 min,2796.6101694915255,2821.6101694915255,0.29999983634115046
25,60,1 min,2881.35593220339,2906.35593220339,0.2999999069757691
25,60,1 min,2966.1016949152545,2991.1016949152545,0.2999999478020014
25,60,1 min,3050.8474576271187,3075.8474576271187,0.2999999710813912
25,60,1 min,3135.593220338983,3160.593220338983,0.29999998417870344
25,60,1 min,3220.3389830508477,3245.3389830508477,0.29999999145065065
25,60,1 min,3305.0847457627124,3330.0847457627124,0.2999999954360133
25,60,1 min,3389.8305084745766,3414.8305084745766,0.2999999975924366
25,60,1 min,3474.576271186441,3499.576271186441,0.29999999874471733
25,60,1 min,3559.3220338983056,3584.3220338983056,0.2999999993529324
25,60,1 min,3644.06779661017,3669.06779661017,0.29999999967014723
25,60,1 min,3728.813559322034,3753.813559322034,0.29999999983366843
25,60,1 min,3813.5593220338983,3838.5593220338983,0.2999999999170078
25,60,1 min,3898.305084745763,3923.305084745763,0.2999999999590143
25,60,1 min,3983.0508474576277,4008.0508474576277,0.2999999999799605
25,60,1 min,4067.7966101694915,4092.7966101694915,0.2999999999902966
25,60,1 min,4152.542372881357,4177.542372881357,0.2999999999953455
25,60,1 min,4237.28813559322,4262.28813559322,0.2999999999977877
25,60,1 min,4322.033898305085,4347.033898305085,0.2999999999989577
25,60,1 min,4406.779661016949,4431.779661016949,0.29999999999951327
25,60,1 min,4491.525423728814,4516.525423728814,0.29999999999977456
25,60,1 min,4576.271186440678,4601.271186440678,0.29999999999989646
25,60,1 min,4661.016949152543,4686.016949152543,0.29999999999995275
25,60,1 min,4745.762711864408,4770.762711864408,0.2999999999999786
25,60,1 min,4830.5084745762715,4855.5084745762715,0.29999999999999016
25,60,1 min,4915.254237288136,4940.254237288136,0.299999999999995
25,60,1 min,5000.0,5025.0,0.29999999999999627
25,300,5 min,0.0,25.0,0.010000000000000024
25,300,5 min,84.74576271186442,109.74576271186442,0.21422108510321275
25,300,5 min,169.49152542372883,194.49152542372883,0.25511884390680706
25,300,5 min,254.23728813559322,279.2372881355932,0.2708581340309631
25,300,5 min,338.98305084745766,363.98305084745766,0.2790366562876722
25,300,5 min,423.7288135593221,448.7288135593221,0.28401671507588766
25,300,5 min,508.47457627118644,533.4745762711864,0.28735385077911385
25,300,5 min,593.220338983051,618.220338983051,0.2897394435405154
25,300,5 min,677.9661016949153,702.9661016949153,0.291523391763831
25,300,5 min,762.7118644067797,787.7118644067797,0.2929036330892051
25,300,5 min,847.4576271186442,872.4576271186442,0.2939990353034809
25,300,5 min,932.2033898305085,957.2033898305085,0.2948861284344356
25,300,5 min,1016.9491525423729,1041.9491525423728,0.2956160006219221
25,300,5 min,1101.6949152542372,1126.6949152542372,0.2962242493768611
25,300,5 min,1186.440677966102,1211.440677966102,0.2967364142716329
25,300,5 min,1271.1864406779662,1296.1864406779662,0.2971713182223469
25,300,5 min,1355.9322033898306,1380.9322033898306,0.29754316105467027
25,300,5 min,1440.677966101695,1465.677966101695,0.2978628713809705
25,300,5 min,1525.4237288135594,1550.4237288135594,0.2981390083873371
25,300,5 min,1610.1694915254238,1635.1694915254238,0.29837838846053677
25,300,5 min,1694.9152542372883,1719.9152542372883,0.2985865114362829
25,300,5 min,1779.6610169491528,1804.6610169491528,0.29876787272732674
25,300,5 min,1864.406779661017,1889.406779661017,0.29892618888523687
25,300,5 min,1949.1525423728815,1974.1525423728815,0.2990645624936645
25,300,5 min,2033.8983050847457,2058.8983050847455,0.2991856111068707
25,300,5 min,2118.64406779661,2143.64406779661,0.2992915568588085
25,300,5 min,2203.3898305084745,2228.3898305084745,0.2993843002847417
25,300,5 min,2288.135593220339,2313.135593220339,0.2994654790031393
25,300,5 min,2372.881355932204,2397.881355932204,0.29953651159371925
25,300,5 min,2457.627118644068,2482.627118644068,0.2995986312864422
25,300,5 min,2542.3728813559323,2567.3728813559323,0.29965291481486556
25,300,5 min,2627.118644067797,2652.118644067797,0.29970030639472
25,300,5 min,2711.8644067796613,2736.8644067796613,0.29974163582878044
25,300,5 min,2796.6101694915255,2821.6101694915255,0.2997776339839942
25,300,5 min,2881.35593220339,2906.35593220339,0.2998089456414239
25,300,5 min,2966.1016949152545,2991.1016949152545,0.29983614055568447
25,300,5 min,3050.8474576271187,3075.8474576271187,0.2998597222905379
25,300,5 min,3135.593220338983,3160.593220338983,0.2998801359926951
25,300,5 min,3220.3389830508477,3245.3389830508477,0.2998977753728523
25,300,5 min,3305.0847457627124,3330.0847457627124,0.2999129885078133
25,300,5 min,3389.8305084745766,3414.8305084745766,0.299926082927815
25,300,5 min,3474.576271186441,3499.576271186441,0.2999373300589998
25,300,5 min,3559.3220338983056,3584.3220338983056,0.2999469691636451
25,300,5 min,3644.06779661017,3669.06779661017,0.29995521083103227
25,300,5 min,3728.813559322034,3753.813559322034,0.299962240080497
25,300,5 min,3813.5593220338983,3838.5593220338983,0.299968219130301
25,300,5 min,3898.305084745763,3923.305084745763,0.2999732898686405
25,300,5 min,3983.0508474576277,4008.0508474576277,0.29997757606208886
25,300,5 min,4067.7966101694915,4092.7966101694915,0.2999811853306374
25,300,5 min,4152.542372881357,4177.542372881357,0.2999842109129756
25,300,5 min,4237.28813559322,4262.28813559322,0.29998673324217184
25,300,5 min,4322.033898305085,4347.033898305085,0.2999888213492408
25,300,5 min,4406.779661016949,4431.779661016949,0.2999905341099153
25,300,5 min,4491.525423728814,4516.525423728814,0.29999192134815594
25,300,5 min,4576.271186440678,4601.271186440678,0.29999302480850965
25,300,5 min,4661.016949152543,4686.016949152543,0.2999938790082649
25,300,5 min,4745.762711864408,4770.762711864408,0.2999945119794192
25,300,5 min,4830.5084745762715,4855.5084745762715,0.2999949459097027
25,300,5 min,4915.254237288136,4940.254237288136,0.2999951976912737
25,300,5 min,5000.0,5025.0,0.2999952793851657
25,600,10 min,0.0,25.0,0.010000000000000024
25,600,10 min,84.74576271186442,109.74576271186442,0.21332122391148092
25,600,10 min,169.49152542372883,194.49152542372883,0.2540402162641569
25,600,10 min,254.23728813559322,279.2372881355932,0.26971690316671443
25,600,10 min,338.98305084745766,363.98305084745766,0.27786715332235995
25,600,10 min,423.7288135593221,448.7288135593221,0.2828370595301919
25,600,10 min,508.47457627118644,533.4745762711864,0.2861730139238113
25,600,10 min,593.220338983051,618.220338983051,0.28856477270256875
25,600,10 min,677.9661016949153,702.9661016949153,0.2903595898177184
25,600,10 min,762.7118644067797,787.7118644067797,0.2917549884097577
25,600,10 min,847.4576271186442,872.4576271186442,0.2928688878505428
25,600,10 min,932.2033898305085,957.2033898305085,0.293777427883771
25,600,10 min,1016.9491525423729,1041.9491525423728,0.29453130354731233
25,600,10 min,1101.6949152542372,1126.6949152542372,0.29516577093643565
25,600,10 min,1186.440677966102,1211.440677966102,0.29570608899169076
25,600,10 min,1271.1864406779662,1296.1864406779662,0.29617081671373047
25,600,10 min,1355.9322033898306,1380.9322033898306,0.2965739053355354
25,600,10 min,1440.677966101695,1465.677966101695,0.29692604962429775
25,600,10 min,1525.4237288135594,1550.4237288135594,0.2972355881191391
25,600,10 min,1610.1694915254238,1635.1694915254238,0.2975091188232539
25,600,10 min,1694.9152542372883,1719.9152542372883,0.29775193978055636
25,600,10 min,1779.6610169491528,1804.6610169491528,0.29796835167636326
25,600,10 min,1864.406779661017,1889.406779661017,0.29816188579779834
25,600,10 min,1949.1525423728815,1974.1525423728815,0.2983354709868655
25,600,10 min,2033.8983050847457,2058.8983050847455,0.29849155854701254
25,600,10 min,2118.64406779661,2143.64406779661,0.29863221751650676
25,600,10 min,2203.3898305084745,2228.3898305084745,0.29875920671740386
25,600,10 min,2288.135593220339,2313.135593220339,0.2988740351208117
25,600,10 min,2372.881355932204,2397.881355932204,0.29897800242114747
25,600,10 min,2457.627118644068,2482.627118644068,0.2990722351669033
25,600,10 min,2542.3728813559323,2567.3728813559323,0.29915771701567095
25,600,10 min,2627.118644067797,2652.118644067797,0.2992353111926188
25,600,10 min,2711.8644067796613,2736.8644067796613,0.29930577722092294
25,600,10 min,2796.6101694915255,2821.6101694915255,0.29936978649093915
25,600,10 min,2881.35593220339,2906.35593220339,0.299427935970658
25,600,10 min,2966.1016949152545,2991.1016949152545,0.29948075775404465
25,600,10 min,3050.8474576271187,3075.8474576271187,0.2995287276275642
25,600,10 min,3135.593220338983,3160.593220338983,0.29957227265659164
25,600,10 min,3220.3389830508477,3245.3389830508477,0.2996117763093487
25,600,10 min,3305.0847457627124,3330.0847457627124,0.29964758377274636
25,600,10 min,3389.8305084745766,3414.8305084745766,0.2996800069649946
25,600,10 min,3474.576271186441,3499.576271186441,0.29970932785245374
25,600,10 min,3559.3220338983056,3584.3220338983056,0.29973580162671715
25,600,10 min,3644.06779661017,3669.06779661017,0.29975965944897953
25,600,10 min,3728.813559322034,3753.813559322034,0.29978111082362335
25,600,10 min,3813.5593220338983,3838.5593220338983,0.2998003456647261
25,600,10 min,3898.305084745763,3923.305084745763,0.29981753610123774
25,600,10 min,3983.0508474576277,4008.0508474576277,0.2998328380636042
25,600,10 min,4067.7966101694915,4092.7966101694915,0.2998463926836215
25,600,10 min,4152.542372881357,4177.542372881357,0.2998583275337503
25,600,10 min,4237.28813559322,4262.28813559322,0.29986875773087396
25,600,10 min,4322.033898305085,4347.033898305085,0.29987778699797185
25,600,10 min,4406.779661016949,4431.779661016949,0.2998855083749323
25,600,10 min,4491.525423728814,4516.525423728814,0.2998920050716685
25,600,10 min,4576.271186440678,4601.271186440678,0.2998973513101653
25,600,10 min,4661.016949152543,4686.016949152543,0.2999016129123837
25,600,10 min,4745.762711864408,4770.762711864408,0.29990484790461414
25,600,10 min,4830.5084745762715,4855.5084745762715,0.2999071070713456
25,600,10 min,4915.254237288136,4940.254237288136,0.29990843446755844
25,600,10 min,5000.0,5025.0,0.2999088678936167
25,1800,30 min,0.0,25.0,0.010000000000000024
25,1800,30 min,84.74576271186442,109.74576271186442,0.21227408817224785
25,1800,30 min,169.49152542372883,194.49152542372883,0.25278104259240347
25,1800,30 min,254.23728813559322,279.2372881355932,0.26838096896778024
25,1800,30 min,338.98305084745766,363.98305084745766,0.27649073673592306
25,1800,30 min,423.7288135593221,448.7288135593221,0.2814401807240895
25,1800,30 min,508.47457627118644,533.4745762711864,0.28476331318468706
25,1800,30 min,593.220338983051,618.220338983051,0.28714931982887565
25,1800,30 min,677.9661016949153,702.9661016949153,0.2889416745614992
25,1800,30 min,762.7118644067797,787.7118644067797,0.2903379861612508
25,1800,30 min,847.4576271186442,872.4576271186442,0.2914550225260943
25,1800,30 min,932.2033898305085,957.2033898305085,0.2923686086158312
25,1800,30 min,1016.9491525423729,1041.9491525423728,0.2931291956598375
25,1800,30 min,1101.6949152542372,1126.6949152542372,0.2937717614299933
25,1800,30 min,1186.440677966102,1211.440677966102,0.2943213940868174
25,1800,30 min,1271.1864406779662,1296.1864406779662,0.2947965262249629
25,1800,30 min,1355.9322033898306,1380.9322033898306,0.2952109884058481
25,1800,30 min,1440.677966101695,1465.677966101695,0.2955753650502373
25,1800,30 min,1525.4237288135594,1550.4237288135594,0.2958978986902332
25,1800,30 min,1610.1694915254238,1635.1694915254238,0.29618510129107417
25,1800,30 min,1694.9152542372883,1719.9152542372883,0.29644219050494486
25,1800,30 min,1779.6610169491528,1804.6610169491528,0.2966733894086108
25,1800,30 min,1864.406779661017,1889.406779661017,0.2968821544411565
25,1800,30 min,1949.1525423728815,1974.1525423728815,0.29707134229852755
25,1800,30 min,2033.8983050847457,2058.8983050847455,0.29724333470744285
25,1800,30 min,2118.64406779661,2143.64406779661,0.2974001333060891
25,1800,30 min,2203.3898305084745,2228.3898305084745,0.29754343243894776
25,1800,30 min,2288.135593220339,2313.135593220339,0.29767467595543434
25,1800,30 min,2372.881355932204,2397.881355932204,0.2977951009041351
25,1800,30 min,2457.627118644068,2482.627118644068,0.297905776034555
25,1800,30 min,2542.3728813559323,2567.3728813559323,0.2980076266677566
25,1800,30 min,2627.118644067797,2652.118644067797,0.2981014582005459
25,1800,30 min,2711.8644067796613,2736.8644067796613,0.29818797645962175
25,1800,30 min,2796.6101694915255,2821.6101694915255,0.2982678026800834
25,1800,30 min,2881.35593220339,2906.35593220339,0.2983414843118803
25,1800,30 min,2966.1016949152545,2991.1016949152545,0.2984095057688072
25,1800,30 min,3050.8474576271187,3075.8474576271187,0.2984722984180316
25,1800,30 min,3135.593220338983,3160.593220338983,0.29853024707922815
25,1800,30 min,3220.3389830508477,3245.3389830508477,0.2985836966034539
25,1800,30 min,3305.0847457627124,3330.0847457627124,0.2986329560370455
25,1800,30 min,3389.8305084745766,3414.8305084745766,0.2986783032292799
25,1800,30 min,3474.576271186441,3499.576271186441,0.2987199893511075
25,1800,30 min,3559.3220338983056,3584.3220338983056,0.2987582416722287
25,1800,30 min,3644.06779661017,3669.06779661017,0.29879326634219466
25,1800,30 min,3728.813559322034,3753.813559322034,0.29882525078860617
25,1800,30 min,3813.5593220338983,3838.5593220338983,0.29885436578625874
25,1800,30 min,3898.305084745763,3923.305084745763,0.2988807672513714
25,1800,30 min,3983.0508474576277,4008.0508474576277,0.29890459801991054
25,1800,30 min,4067.7966101694915,4092.7966101694915,0.2989259887586474
25,1800,30 min,4152.542372881357,4177.542372881357,0.29894505929178794
25,1800,30 min,4237.28813559322,4262.28813559322,0.2989619200095095
25,1800,30 min,4322.033898305085,4347.033898305085,0.29897667260386
25,1800,30 min,4406.779661016949,4431.779661016949,0.29898941090164305
25,1800,30 min,4491.525423728814,4516.525423728814,0.2990002215978626
25,1800,30 min,4576.271186440678,4601.271186440678,0.29900918491332457
25,1800,30 min,4661.016949152543,4686.016949152543,0.2990163751795975
25,1800,30 min,4745.762711864408,4770.762711864408,0.2990218613611192
25,1800,30 min,4830.5084745762715,4855.5084745762715,0.29902570752380814
25,1800,30 min,4915.254237288136,4940.254237288136,0.29902797325302405
25,1800,30 min,5000.0,5025.0,0.2990287140307848
50,60,1 min,0.0,50.0,0.010000000000000024
50,60,1 min,84.74576271186442,134.74576271186442,0.21803111433437722
50,60,1 min,169.49152542372883,219.49152542372883,0.25964437219926145
50,60,1 min,254.23728813559322,304.2372881355932,0.27558463257107546
50,60,1 min,338.98305084745766,388.98305084745766,0.2837845366261135
50,60,1 min,423.7288135593221,473.7288135593221,0.28868857637709655
50,60,1 min,508.47457627118644,558.4745762711864,0.29188786053688015
50,60,1 min,593.220338983051,643.220338983051,0.294090375384785
50,60,1 min,677.9661016949153,727.9661016949153,0.29565905652782054
50,60,1 min,762.7118644067797,812.7118644067797,0.296800687464227
50,60,1 min,847.4576271186442,897.4576271186442,0.2976423242814962
50,60,1 min,932.2033898305085,982.2033898305085,0.2982671661507043
50,60,1 min,1016.9491525423729,1066.9491525423728,0.29873222621905554
50,60,1 min,1101.6949152542372,1151.6949152542372,0.2990781065611297
50,60,1 min,1186.440677966102,1236.440677966102,0.29933449545796514
50,60,1 min,1271.1864406779662,1321.1864406779662,0.29952354451813146
50,60,1 min,1355.9322033898306,1405.9322033898306,0.2996619835081822
50,60,1 min,1440.677966101695,1490.677966101695,0.29976253512867546
50,60,1 min,1525.4237288135594,1575.4237288135594,0.2998348987853543
50,60,1 min,1610.1694915254238,1660.1694915254238,0.299886454194409
50,60,1 min,1694.9152542372883,1744.9152542372883,0.29992278997073196
50,60,1 min,1779.6610169491528,1829.6610169491528,0.2999481086522028
50,60,1 min,1864.406779661017,1914.406779661017,0.2999655416719235
50,60,1 min,1949.1525423728815,1999.1525423728815,0.2999773978026502
50,60,1 min,2033.8983050847457,2083.8983050847455,0.2999853593173977
50,60,1 min,2118.64406779661,2168.64406779661,0.29999063646283425
50,60,1 min,2203.3898305084745,2253.3898305084745,0.2999940882494356
50,60,1 min,2288.135593220339,2338.135593220339,0.29999631587363174
50,60,1 min,2372.881355932204,2422.881355932204,0.29999773402817814
50,60,1 min,2457.627118644068,2507.627118644068,0.29999862453464027
50,60,1 min,2542.3728813559323,2592.3728813559323,0.2999991760372128
50,60,1 min,2627.118644067797,2677.118644067797,0.29999951288698246
50,60,1 min,2711.8644067796613,2761.8644067796613,0.29999971579546886
50,60,1 min,2796.6101694915255,2846.6101694915255,0.29999983634115046
50,60,1 min,2881.35593220339,2931.35593220339,0.2999999069757691
50,60,1 min,2966.1016949152545,3016.1016949152545,0.2999999478020014
50,60,1 min,3050.8474576271187,3100.8474576271187,0.2999999710813912
50,60,1 min,3135.593220338983,3185.593220338983,0.29999998417870344
50,60,1 min,3220.3389830508477,3270.3389830508477,0.29999999145065065
50,60,1 min,3305.0847457627124,3355.0847457627124,0.2999999954360133
50,60,1 min,3389.8305084745766,3439.8305084745766,0.2999999975924366
50,60,1 min,3474.576271186441,3524.576271186441,0.29999999874471733
50,60,1 min,3559.3220338983056,3609.3220338983056,0.2999999993529324
50,60,1 min,3644.06779661017,3694.06779661017,0.29999999967014723
50,60,1 min,3728.813559322034,3778.813559322034,0.29999999983366843
50,60,1 min,3813.5593220338983,3863.5593220338983,0.2999999999170078
50,60,1 min,3898.305084745763,3948.305084745763,0.2999999999590143
50,60,1 min,3983.0508474576277,4033.0508474576277,0.2999999999799605
50,60,1 min,4067.7966101694915,4117.796610169491,0.2999999999902966
50,60,1 min,4152.542372881357,4202.542372881357,0.2999999999953455
50,60,1 min,4237.28813559322,4287.28813559322,0.2999999999977877
50,60,1 min,4322.033898305085,4372.033898305085,0.2999999999989577
50,60,1 min,4406.779661016949,4456.779661016949,0.29999999999951327
50,60,1 min,4491.525423728814,4541.525423728814,0.29999999999977456
50,60,1 min,4576.271186440678,4626.271186440678,0.29999999999989646
50,60,1 min,4661.016949152543,4711.016949152543,0.29999999999995275
50,60,1 min,4745.762711864408,4795.762711864408,0.2999999999999786
50,60,1 min,4830.5084745762715,4880.5084745762715,0.29999999999999016
50,60,1 min,4915.254237288136,4965.254237288136,0.299999999999995
50,60,1 min,5000.0,5050.0,0.29999999999999627
50,300,5 min,0.0,50.0,0.010000000000000024
50,300,5 min,84.74576271186442,134.74576271186442,0.21422108510321275
50,300,5 min,169.49152542372883,219.49152542372883,0.25511884390680706
